STATE,PLANT,LAT,LON,COAL,OIL,GAS,NUCLEAR,HYDRO,BIOMASS,WIND,SOLAR,GEOTHERMAL,OTHER,TOTAL GENERATION,PERCENT COAL,PERCENT OIL,PERCENT GAS,PERCENT NUCLEAR,PERCENT HYDRO,PERCENT BIOMASS,PERCENT WIND,PERCENT SOLAR,PERCENT GEOTHERMAL,PERCENT OTHER,TOTAL RENEWABLE,TOTAL NONRENEWABLE,PERCENT RENEWABLE,PERCENT NONRENEWABLE
MA,Martha'S Vineyard Community Battery,41.426025,-70.608979,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Mashpee Landfill Solar,41.62996,-70.477852,0,0,0,0,0,0,0,"2,220",0,0,"2,220",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,220",0,100.00%,0.00%
MA,Mass Midstate Solar 1,42.219722,-71.878333,0,0,0,0,0,0,0,"6,355",0,0,"6,355",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"6,355",0,100.00%,0.00%
MA,Mass Midstate Solar 2,42.170417,-72.200145,0,0,0,0,0,0,0,"6,502",0,0,"6,502",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"6,502",0,100.00%,0.00%
MA,Mass Midstate Solar 3,42.219722,-71.878611,0,0,0,0,0,0,0,"5,887",0,0,"5,887",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,887",0,100.00%,0.00%
MA,Masspower,42.1575,-72.5225,0,0,"498,909",0,0,0,0,0,0,0,"498,909",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"498,909",0.00%,100.00%
MA,Maynard Pv,42.428333,-71.435556,0,0,0,0,0,0,0,"1,225",0,0,"1,225",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,225",0,100.00%,0.00%
MA,Mdfa Devens-Saratoga,42.544134,-71.598813,0,0,0,0,0,0,0,"3,396",0,0,"3,396",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,396",0,100.00%,0.00%
MA,Meadow Solar,42.230095,-71.133341,0,0,0,0,0,0,0,"4,139",0,0,"4,139",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"4,139",0,100.00%,0.00%
MA,Medical Area Total Energy Plant,42.33685,-71.10815,0,"5,088","336,065",0,0,0,0,0,0,0,"341,153",0.00%,1.00%,99.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"341,153",0.00%,100.00%
MA,Medway Station,42.140028,-71.446441,0,"4,329",0,0,0,0,0,0,0,0,"4,329",0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"4,329",0.00%,100.00%
MA,Merrimac Solar,42.833056,-70.991944,0,0,0,0,0,0,0,"2,218",0,0,"2,218",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,218",0,100.00%,0.00%
MA,Methuen Landfill,42.744722,-71.175,0,0,0,0,0,0,0,"1,590",0,0,"1,590",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,590",0,100.00%,0.00%
MA,"Milford Power, Llc",42.129361,-71.511496,0,0,"250,898",0,0,0,0,0,0,0,"250,898",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"250,898",0.00%,100.00%
MA,Millbury Solar,42.164722,-71.795,0,0,0,0,0,0,0,"4,323",0,0,"4,323",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"4,323",0,100.00%,0.00%
MA,Millennium Power Partners,42.112291,-72.015113,0,0,"1,118,788",0,0,0,0,0,0,0,"1,118,788",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"1,118,788",0.00%,100.00%
MA,Minuteman Energy Storage,42.567614,-71.098131,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Mit Central Utility Plant,42.360986,-71.093876,0,87,"111,887",0,0,0,0,0,0,0,"111,974",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"111,974",0.00%,100.00%
MA,Mm Taunton Energy,41.923068,-71.086412,0,0,0,0,0,"11,319",0,0,0,0,"11,319",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"11,319",0,100.00%,0.00%
MA,Monson Solar,42.124444,-72.3325,0,0,0,0,0,0,0,"4,456",0,0,"4,456",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"4,456",0,100.00%,0.00%
MA,"Monson Solar, Llc",42.098292,-72.290071,0,0,0,0,0,0,0,"3,089",0,0,"3,089",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,089",0,100.00%,0.00%
MA,Montague Site 36-Grosolar,42.5,-72.5,0,0,0,0,0,0,0,609,0,0,609,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,609,0,100.00%,0.00%
MA,Morin Solar 2013 Llc,42.166995,-72.192896,0,0,0,0,0,0,0,"6,155",0,0,"6,155",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"6,155",0,100.00%,0.00%
MA,Mount Tom,42.2806,-72.6055,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Mt Wachusett Community College,42.588583,-71.984194,0,0,0,0,0,0,"4,589",0,0,0,"4,589",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"4,589",0,100.00%,0.00%
MA,Mt. Tom Solar Project,42.2686,-72.603,0,0,0,0,0,0,0,"5,780",0,0,"5,780",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,780",0,100.00%,0.00%
MA,Mystic,42.3908,-71.0675,0,"136,469","4,551,673",0,0,0,0,0,0,0,"4,688,142",0.00%,3.00%,97.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"4,688,142",0.00%,100.00%
MA,Nantucket,41.2583,-70.0517,0,146,0,0,0,0,0,0,0,0,146,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,146,0.00%,100.00%
MA,Necco Co-Generation,42.413712,-71.002155,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Nedc Solar Site,42.105237,-71.702979,0,0,0,0,0,0,0,994,0,0,994,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,994,0,100.00%,0.00%
MA,New Bedford (Ma) Plymouth,41.925352,-70.649029,0,0,0,0,0,0,0,"6,740",0,0,"6,740",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"6,740",0,100.00%,0.00%
MA,New Boston Generating Station,42.339167,-71.035277,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,New England Wind Llc,42.7297,-73.0236,0,0,0,0,0,0,"77,326",0,0,0,"77,326",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"77,326",0,100.00%,0.00%
MA,Newark America Mill,42.561007,-71.848805,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Nexamp Peak Csg,42.562091,-73.287065,0,0,0,0,0,0,0,"1,922",0,0,"1,922",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,922",0,100.00%,0.00%
MA,Nextsun Energy Littleton,42.551461,-71.510175,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Nfm Solar Power Llc,42.610833,-72.474167,0,0,0,0,0,0,0,"1,641",0,0,"1,641",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,641",0,100.00%,0.00%
MA,North Adams Landfill,42.669072,-73.092041,0,0,0,0,0,0,0,"3,051",0,0,"3,051",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,051",0,100.00%,0.00%
MA,North Brookfield,42.278056,-72.053056,0,0,0,0,0,0,0,"4,188",0,0,"4,188",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"4,188",0,100.00%,0.00%
MA,Northampton Landfill Solar Pv,42.293717,-72.714011,0,0,0,0,0,0,0,"3,454",0,0,"3,454",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,454",0,100.00%,0.00%
MA,Northbridge Solar,42.166389,-71.645556,0,0,0,0,0,0,0,"3,162",0,0,"3,162",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,162",0,100.00%,0.00%
MA,Northfield Mountain,42.610683,-72.471643,0,0,0,0,"-292,747",0,0,0,0,0,"-292,747",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"-292,747",0,100.00%,0.00%
MA,Norton Landfill Solar,41.959582,-71.150524,0,0,0,0,0,0,0,"2,343",0,0,"2,343",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,343",0,100.00%,0.00%
MA,Norton Powerhouse,42.309555,-71.805218,0,0,"30,046",0,0,0,0,0,0,0,"30,046",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"30,046",0.00%,100.00%
MA,Notus Wind 1,41.6083,-70.6089,0,0,0,0,0,0,"4,270",0,0,0,"4,270",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"4,270",0,100.00%,0.00%
MA,Nrg Dg Crystal Spring Csg,41.679836,-70.495276,0,0,0,0,0,0,0,"18,179",0,0,"18,179",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"18,179",0,100.00%,0.00%
MA,Nrg Dg Dighton Llc Csg,41.801491,-71.144835,0,0,0,0,0,0,0,"4,648",0,0,"4,648",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"4,648",0,100.00%,0.00%
MA,Nrg Dg Foxborough Elm Csg,42.056053,-71.141312,0,0,0,0,0,0,0,"3,089",0,0,"3,089",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,089",0,100.00%,0.00%
MA,Nrg Dg Haverhill Csg,42.817023,-71.116786,0,0,0,0,0,0,0,"14,225",0,0,"14,225",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"14,225",0,100.00%,0.00%
MA,Nrg Dg Tufts Knoll Llc Csg,42.24325,-71.672328,0,0,0,0,0,0,0,"2,693",0,0,"2,693",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,693",0,100.00%,0.00%
MA,Nrg Dg Tufts Science Llc Csg,42.237583,-71.686069,0,0,0,0,0,0,0,"1,201",0,0,"1,201",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,201",0,100.00%,0.00%
MA,Nrg Dg Webster Llc Csg,42.41389,-71.513556,0,0,0,0,0,0,0,"7,344",0,0,"7,344",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"7,344",0,100.00%,0.00%
MA,Nrg Renew Canal 1 Csg Llc,41.766987,-70.521172,0,0,0,0,0,0,0,"1,771",0,0,"1,771",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,771",0,100.00%,0.00%
MA,Nunnepog,41.358889,-70.505,0,0,0,0,0,0,0,"1,413",0,0,"1,413",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,413",0,100.00%,0.00%
MA,Oak Bluffs Diesel Generating Facility,41.425786,-70.608273,0,"1,503",0,0,0,0,0,0,0,0,"1,503",0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"1,503",0.00%,100.00%
MA,Oakdale Power Station,42.38697,-71.802462,0,0,0,0,"8,661",0,0,0,0,0,"8,661",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"8,661",0,100.00%,0.00%
MA,Old Wardour Solar,42.237578,-72.037453,0,0,0,0,0,0,0,"6,607",0,0,"6,607",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"6,607",0,100.00%,0.00%
MA,Onset East Community Solar Facility,41.757027,-70.653675,0,0,0,0,0,0,0,"1,742",0,0,"1,742",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,742",0,100.00%,0.00%
MA,Onset West Community Solar Facility,41.757027,-70.653675,0,0,0,0,0,0,0,"1,714",0,0,"1,714",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,714",0,100.00%,0.00%
MA,Onyx - Brockton Thatcher Landfill Solar Csg,42.066369,-70.983446,0,0,0,0,0,0,0,"5,312",0,0,"5,312",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,312",0,100.00%,0.00%
MA,Onyx - Pembroke Landfill Solar,42.049906,-70.802417,0,0,0,0,0,0,0,"3,460",0,0,"3,460",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,460",0,100.00%,0.00%
MA,Orange Pv,42.585,-72.293889,0,0,0,0,0,0,0,"2,606",0,0,"2,606",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,606",0,100.00%,0.00%
MA,Outer Cape Community Battery,42.060267,-70.19419,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Oxford,42.141319,-71.850758,0,0,0,0,0,0,0,"3,918",0,0,"3,918",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,918",0,100.00%,0.00%
MA,Padelford Solar,41.853333,-71.065,0,0,0,0,0,0,0,"3,286",0,0,"3,286",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,286",0,100.00%,0.00%
MA,Palmer,42.20382,-72.32536,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Palmer Landfill,42.216634,-72.315526,0,0,0,0,0,0,0,"5,843",0,0,"5,843",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,843",0,100.00%,0.00%
MA,Palmer Renewable Energy,42.148889,-72.545278,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Palmer Solar Llc,42.187176,-72.36558,0,0,0,0,0,0,0,"2,889",0,0,"2,889",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,889",0,100.00%,0.00%
MA,Pepperell Hydro Power Plant,42.668889,-71.575556,0,0,0,0,"7,577",0,0,0,0,0,"7,577",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"7,577",0,100.00%,0.00%
MA,Peterson Road Solar,42.1,-72.3,0,0,0,0,0,0,0,"4,085",0,0,"4,085",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"4,085",0,100.00%,0.00%
MA,Pilgrim Nuclear Power Station,41.9438,-70.578,0,0,0,"4,441,563",0,0,0,0,0,0,"4,441,563",0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,"Pinetree Power Fitchburg, Llc",42.5428,-71.8528,0,0,9,0,0,"106,310",0,0,0,0,"106,319",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"106,310",9,100.00%,0.00%
MA,Pioneer Valley Resource Recovery,42.0906,-72.5917,0,0,522,0,0,"38,596",0,0,0,208,"39,326",0.00%,0.00%,1.00%,0.00%,0.00%,98.00%,0.00%,0.00%,0.00%,1.00%,"38,596",730,98.00%,2.00%
MA,Pittsfield 44 - M&W Pv,42.487419,-73.215833,0,0,0,0,0,0,0,400,0,0,400,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,400,0,100.00%,0.00%
MA,Pittsfield Generating,42.4564,-73.2181,0,"8,447","109,508",0,0,0,0,0,0,0,"117,955",0.00%,7.00%,93.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"117,955",0.00%,100.00%
MA,Plainfield Community Solar Llc,42.5205,-72.9191,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Pleasantdale Road Community Solar,42.4,-72,0,0,0,0,0,0,0,"1,381",0,0,"1,381",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,381",0,100.00%,0.00%
MA,Plymouth Site 1,41.96,-70.778611,0,0,0,0,0,0,0,"5,931",0,0,"5,931",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,931",0,100.00%,0.00%
MA,Plymouth Solar,41.94726,-70.688427,0,0,0,0,0,0,0,762,0,0,762,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,762,0,100.00%,0.00%
MA,Potter,42.235,-70.9672,0,"8,989","37,795",0,0,0,0,0,0,0,"46,784",0.00%,19.00%,81.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"46,784",0.00%,100.00%
MA,Princeton Wind Farm,42.4789,-71.9,0,0,0,0,0,0,"3,919",0,0,0,"3,919",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"3,919",0,100.00%,0.00%
MA,Putts Bridge,42.157896,-72.48643,0,0,0,0,"22,574",0,0,0,0,0,"22,574",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"22,574",0,100.00%,0.00%
MA,Quittacas Pond Solar,41.781944,-70.913333,0,0,0,0,0,0,0,"5,003",0,0,"5,003",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,003",0,100.00%,0.00%
MA,Rail Trail,42.243134,-73.363849,0,0,0,0,0,0,0,"2,834",0,0,"2,834",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,834",0,100.00%,0.00%
MA,Randolph,42.177563,-71.077386,0,0,0,0,0,0,0,"5,602",0,0,"5,602",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,602",0,100.00%,0.00%
MA,Randolph Electric,42.1806,-71.08,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Redbridge,42.176047,-72.409521,0,0,0,0,"22,792",0,0,0,0,0,"22,792",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"22,792",0,100.00%,0.00%
MA,Redbrook Community Solar 1,41.829117,-70.614839,0,0,0,0,0,0,0,"6,474",0,0,"6,474",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"6,474",0,100.00%,0.00%
MA,Rehoboth Solar,41.901667,-71.2425,0,0,0,0,0,0,0,"3,124",0,0,"3,124",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,124",0,100.00%,0.00%
MA,Rgs-Rutland Vnm Srec Ii Project (Ma),42.43177,-71.978189,0,0,0,0,0,0,0,"2,537",0,0,"2,537",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,537",0,100.00%,0.00%
MA,Rising Paper,42.228622,-73.344463,0,0,0,0,0,0,0,"3,278",0,0,"3,278",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,278",0,100.00%,0.00%
MA,Riverside Holyoke,42.200592,-72.594432,0,0,0,0,"33,009",0,0,0,0,0,"33,009",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"33,009",0,100.00%,0.00%
MA,Rockland Solar Csg,42.089167,-70.897778,0,0,0,0,0,0,0,"2,811",0,0,"2,811",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,811",0,100.00%,0.00%
MA,Rousselot Inc,42.521747,-70.938657,0,0,"16,024",0,0,0,0,0,0,0,"16,024",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"16,024",0.00%,100.00%
MA,Route 57 Solar,42.058889,-72.664167,0,0,0,0,0,0,0,"2,089",0,0,"2,089",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,089",0,100.00%,0.00%
MA,Salem Harbor,42.5256,-70.8772,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Salem Harbor Station Ngcc,42.525486,-70.878239,0,0,"873,759",0,0,0,0,0,0,0,"873,759",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"873,759",0.00%,100.00%
MA,Sampson Road Community Solar,42.1,-72,0,0,0,0,0,0,0,"2,792",0,0,"2,792",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,792",0,100.00%,0.00%
MA,Savoy Solar Pv,42.56,-73.05,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
MA,Scituate Pv,42.1775,-70.740556,0,0,0,0,0,0,0,"3,361",0,0,"3,361",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,361",0,100.00%,0.00%
MA,Scituate Wind,42.175083,-70.728467,0,0,0,0,0,0,"2,816",0,0,0,"2,816",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"2,816",0,100.00%,0.00%
MA,Semass Resource Recovery,41.8022,-70.7875,0,904,"4,378",0,0,"562,967",0,0,0,0,"568,249",0.00%,0.00%,1.00%,0.00%,0.00%,99.00%,0.00%,0.00%,0.00%,0.00%,"562,967","5,282",99.00%,1.00%
MA,Shaffer,42.594167,-71.249444,0,0,0,0,0,0,0,"6,941",0,0,"6,941",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"6,941",0,100.00%,0.00%
MA,Sherman,42.7297,-72.9303,0,0,0,0,"35,228",0,0,0,0,0,"35,228",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"35,228",0,100.00%,0.00%
MA,Shirley Landfill,42.54171,-71.67636,0,0,0,0,0,0,0,"1,399",0,0,"1,399",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,399",0,100.00%,0.00%
MA,Shirley Water,42.554584,-71.62348,0,0,0,0,0,0,0,"1,329",0,0,"1,329",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,329",0,100.00%,0.00%
MA,Shrewsbury,42.2747,-71.7172,0,742,0,0,0,0,0,0,0,0,742,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,742,0.00%,100.00%
MA,Shrewsbury Solar,42.266111,-71.695833,0,0,0,0,0,0,0,"3,946",0,0,"3,946",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,946",0,100.00%,0.00%
MA,Shuman Solar,42.114918,-71.066039,0,0,0,0,0,0,0,"2,143",0,0,"2,143",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,143",0,100.00%,0.00%
MA,Silver Lake Solar Photovoltaic Facility,42.4525,-73.2403,0,0,0,0,0,0,0,"1,970",0,0,"1,970",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,970",0,100.00%,0.00%
MA,Simonds,42.567778,-71.773889,0,0,"11,580",0,0,0,0,0,0,0,"11,580",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"11,580",0.00%,100.00%
MA,Sja Solar Llc-Solterra Monastery Csg,42.283439,-72.008468,0,0,0,0,0,0,0,"22,052",0,0,"22,052",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"22,052",0,100.00%,0.00%
MA,Smith & Wesson At Springfield Ma Pv,42.13794,-72.5509,0,0,0,0,0,0,0,"2,647",0,0,"2,647",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,647",0,100.00%,0.00%
MA,Smith College Central Heating Plant,42.3125,-72.639444,0,0,"13,732",0,0,0,0,0,0,0,"13,732",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"13,732",0.00%,100.00%
